거래금액,건축년도,년,법정동,아파트,월,일,전용면적,지번,지역코드,층
74900,1992,2018,이매동,이매촌(동신3),1,1~10,84.6,117,41135,6
86500,1992,2018,이매동,이매촌(청구),1,1~10,101.89,123,41135,4
69000,1992,2018,이매동,이매촌(금강),1,1~10,84.42,122,41135,2
88000,1993,2018,이매동,아름마을(두산),1,1~10,132.72,133,41135,17
54000,1994,2018,이매동,이매촌(삼성),1,1~10,59.535,100,41135,2
89000,1995,2018,이매동,이매촌(삼환),1,1~10,132.37,99,41135,13
79000,1992,2018,이매동,이매촌(청구),1,1~10,92.53,123,41135,1
90000,1993,2018,이매동,아름마을(풍림),1,1~10,101.97,140,41135,5
89000,1993,2018,이매동,아름마을(풍림),1,1~10,101.97,140,41135,7
95000,1993,2018,이매동,아름마을(두산),1,1~10,132.72,133,41135,5
76000,1993,2018,이매동,이매촌(진흥),1,1~10,84.63,111,41135,8
71000,1993,2018,이매동,이매촌(한신),1,1~10,84.9,124,41135,20
60000,1993,2018,이매동,아름마을(풍림),1,1~10,59.55,140,41135,4
83000,1995,2018,이매동,이매촌(삼환),1,1~10,116.82,99,41135,16
74300,1992,2018,이매동,아름마을(태영),1,1~10,101.85,132,41135,5
60800,1992,2018,이매동,이매촌(한신),1,1~10,66.27,124,41135,11
70000,1992,2018,이매동,이매촌(금강),1,1~10,84.42,122,41135,11
82000,1995,2018,이매동,이매촌(삼환),1,1~10,116.82,99,41135,15
90000,1992,2018,이매동,이매촌(성지),1,1~10,101.91,116,41135,9
85500,1992,2018,이매동,아름마을(건영),1,1~10,133.89,132,41135,16
85000,1992,2018,이매동,아름마을(건영),1,1~10,133.89,132,41135,10
69000,1995,2018,이매동,이매촌(삼환),1,1~10,84.93,99,41135,13
54100,1992,2018,이매동,이매촌(동신9),1,1~10,59.49,110,41135,1
74500,1992,2018,이매동,아름마을(건영),1,1~10,101.85,132,41135,2
88000,1993,2018,이매동,아름마을(삼호),1,1~10,101.82,133,41135,17
101000,1993,2018,이매동,아름마을(삼호),1,1~10,158.4,133,41135,21
80000,1992,2018,이매동,이매촌(동신3),1,1~10,84.6,117,41135,20
82000,1992,2018,이매동,이매촌(금강),1,1~10,99.17,122,41135,12
100000,1993,2018,이매동,아름마을(삼호),1,1~10,158.4,133,41135,17
100000,1994,2018,이매동,이매촌(삼성),1,1~10,174.67,100,41135,11
120000,1993,2018,이매동,아름마을(풍림),1,1~10,163.62,140,41135,11
85000,1992,2018,이매동,이매촌(금강),1,1~10,99.17,122,41135,8
89800,1992,2018,이매동,이매촌(동신3),1,1~10,117.12,117,41135,11
74500,1992,2018,이매동,아름마을(태영),1,1~10,101.85,132,41135,7
89000,1992,2018,이매동,아름마을(건영),1,1~10,133.89,132,41135,12
115000,1992,2018,이매동,이매촌(청구),1,1~10,133.15,123,41135,13
80500,1993,2018,이매동,이매촌(진흥),1,1~10,84.63,111,41135,9
130000,1995,2018,이매동,아름마을(효성),1,1~10,163.95,143,41135,7
49700,1992,2018,이매동,이매촌(금강),1,1~10,50.82,122,41135,7
100000,1993,2018,이매동,아름마을(두산),1,1~10,158.4,133,41135,11
89000,1992,2018,이매동,아름마을(태영),1,1~10,164.67,132,41135,2
87500,1993,2018,이매동,이매촌(동부/코오롱),1,1~10,101.41,121,41135,5
92000,1992,2018,이매동,이매촌(동신3),1,1~10,117.12,117,41135,11
70000,1993,2018,이매동,이매촌(한신),1,1~10,84.9,124,41135,7
72000,1992,2018,이매동,이매촌(금강),1,1~10,84.42,122,41135,13
87000,1992,2018,이매동,아름마을(건영),1,1~10,133.89,132,41135,11
105000,1995,2018,이매동,아름마을(효성),1,1~10,130.35,143,41135,8
95000,1993,2018,이매동,아름마을(풍림),1,1~10,134.22,140,41135,9
108000,1994,2018,이매동,이매촌(삼성),1,1~10,174.67,100,41135,14
68000,1993,2018,이매동,아름마을(풍림),1,1~10,59.55,140,41135,10
62000,1994,2018,이매동,이매촌(삼환),1,11~20,84.93,99,41135,2
74900,1994,2018,이매동,이매촌(삼환),1,11~20,101.9,99,41135,12
56000,1992,2018,이매동,이매촌(청구),1,11~20,59.92,123,41135,7
72400,1994,2018,이매동,이매촌(삼성),1,11~20,84.94,100,41135,8
63800,1993,2018,이매동,이매촌(한신),1,11~20,66.27,124,41135,23
77000,1993,2018,이매동,이매촌(한신),1,11~20,84.9,124,41135,22
65000,1994,2018,이매동,이매촌(삼환),1,11~20,84.93,99,41135,4
83000,1994,2018,이매동,이매촌(삼환),1,11~20,101.9,99,41135,16
102000,1993,2018,이매동,아름마을(두산),1,11~20,158.4,133,41135,7
48700,1992,2018,이매동,이매촌(한신),1,11~20,50.1,124,41135,11
76800,1992,2018,이매동,이매촌(금강),1,11~20,84.42,122,41135,7
71700,1992,2018,이매동,이매촌(동신3),1,11~20,84.6,117,41135,20
48700,1993,2018,이매동,이매촌(한신),1,11~20,50.1,124,41135,13
53000,1994,2018,이매동,이매촌(삼성),1,11~20,59.535,100,41135,2
70500,1992,2018,이매동,아름마을(두산),1,11~20,84.84,133,41135,5
69500,1994,2018,이매동,이매촌(삼성),1,11~20,84.94,100,41135,1
87500,1992,2018,이매동,이매촌(동신9),1,11~20,84.6,110,41135,6
108000,1993,2018,이매동,이매촌(동부/코오롱),1,11~20,163.83,121,41135,6
48950,1992,2018,이매동,이매촌(한신),1,11~20,50.1,124,41135,3
58500,1993,2018,이매동,이매촌(한신),1,11~20,66.27,124,41135,1
117500,1992,2018,이매동,이매촌(청구),1,11~20,133.15,123,41135,15
87500,1992,2018,이매동,아름마을(건영),1,11~20,163.44,132,41135,2
73000,1992,2018,이매동,아름마을(태영),1,11~20,134.79,132,41135,1
79000,1993,2018,이매동,이매촌(동부/코오롱),1,11~20,101.41,121,41135,1
89500,1992,2018,이매동,이매촌(청구),1,11~20,84.99,123,41135,8
50000,1992,2018,이매동,이매촌(한신),1,11~20,50.1,124,41135,5
74500,1992,2018,이매동,아름마을(태영),1,11~20,134.79,132,41135,1
83000,1992,2018,이매동,아름마을(건영),1,11~20,101.85,132,41135,9
70000,1992,2018,이매동,아름마을(한성),1,11~20,83.64,132,41135,1
78000,1994,2018,이매동,이매촌(삼성),1,11~20,101.91,100,41135,2
81000,1994,2018,이매동,이매촌(삼성),1,11~20,127.83,100,41135,1
68000,1994,2018,이매동,이매촌(삼성),1,11~20,73.25,100,41135,5
50000,1992,2018,이매동,이매촌(한신),1,11~20,50.1,124,41135,10
55000,1993,2018,이매동,이매촌(한신),1,11~20,66.27,124,41135,23
48400,1993,2018,이매동,이매촌(한신),1,11~20,50.1,124,41135,11
96000,1993,2018,이매동,아름마을(두산),1,11~20,158.4,133,41135,2
93000,1992,2018,이매동,이매촌(성지),1,11~20,101.91,116,41135,5
60000,1993,2018,이매동,이매촌(한신),1,11~20,66.27,124,41135,14
57000,1994,2018,이매동,이매촌(삼환),1,11~20,59.87,99,41135,9
95000,1993,2018,이매동,아름마을(삼호),1,11~20,158.4,133,41135,5
70000,1992,2018,이매동,이매촌(금강),1,11~20,84.42,122,41135,1
89500,1992,2018,이매동,아름마을(태영),1,11~20,164.67,132,41135,1
90000,1992,2018,이매동,아름마을(태영),1,11~20,134.79,132,41135,10
83500,1992,2018,이매동,아름마을(건영),1,11~20,133.89,132,41135,1
74000,1995,2018,이매동,이매촌(삼환),1,11~20,84.93,99,41135,17
45000,1992,2018,이매동,이매촌(한신),1,11~20,50.1,124,41135,1
79000,1993,2018,이매동,이매촌(한신),1,11~20,84.9,124,41135,9
55000,1994,2018,이매동,이매촌(삼성),1,11~20,59.535,100,41135,3
73000,1993,2018,이매동,이매촌(한신),1,11~20,84.9,124,41135,13
74000,1992,2018,이매동,아름마을(건영),1,11~20,101.85,132,41135,1
105000,1993,2018,이매동,이매촌(진흥),1,11~20,134.91,111,41135,9
47500,1993,2018,이매동,이매촌(한신),1,11~20,50.1,124,41135,8
150000,1992,2018,이매동,이매촌(청구),1,11~20,194.98,123,41135,9
47500,1993,2018,이매동,이매촌(한신),1,11~20,50.1,124,41135,7
72000,1992,2018,이매동,이매촌(한신),1,11~20,66.27,124,41135,7
73000,1992,2018,이매동,아름마을(삼호),1,11~20,84.84,133,41135,8
80900,1992,2018,이매동,이매촌(동신3),1,21~31,101.79,117,41135,1
80000,1992,2018,이매동,아름마을(태영),1,21~31,101.85,132,41135,10
90000,1993,2018,이매동,아름마을(두산),1,21~31,101.82,133,41135,10
51800,1993,2018,이매동,아름마을(선경),1,21~31,41.76,142,41135,15
120000,1995,2018,이매동,아름마을(효성),1,21~31,130.35,143,41135,7
108000,1992,2018,이매동,이매촌(동신9),1,21~31,134.88,110,41135,7
89500,1993,2018,이매동,이매촌(동부/코오롱),1,21~31,101.41,121,41135,15
120000,1992,2018,이매동,이매촌(청구),1,21~31,133.15,123,41135,6
84700,1992,2018,이매동,이매촌(금강),1,21~31,84.42,122,41135,11
105000,1993,2018,이매동,아름마을(두산),1,21~31,158.4,133,41135,20
68000,1993,2018,이매동,아름마을(두산),1,21~31,132.72,133,41135,1
52000,1993,2018,이매동,아름마을(선경),1,21~31,41.76,142,41135,14
89900,1992,2018,이매동,이매촌(청구),1,21~31,84.99,123,41135,13
51000,1992,2018,이매동,이매촌(한신),1,21~31,50.1,124,41135,10
89000,1993,2018,이매동,아름마을(풍림),1,21~31,101.97,140,41135,2
85000,1993,2018,이매동,아름마을(풍림),1,21~31,75.15,140,41135,20
79000,1992,2018,이매동,아름마을(두산),1,21~31,84.84,133,41135,4
72000,1993,2018,이매동,이매촌(한신),1,21~31,66.27,124,41135,17
80000,1993,2018,이매동,이매촌(한신),1,21~31,84.9,124,41135,12
51500,1993,2018,이매동,이매촌(한신),1,21~31,50.1,124,41135,10
88000,1993,2018,이매동,이매촌(동부/코오롱),1,21~31,101.41,121,41135,3
45000,1992,2018,이매동,이매촌(한신),1,21~31,50.1,124,41135,1
60000,1994,2018,이매동,이매촌(삼환),1,21~31,59.87,99,41135,3
47200,1992,2018,이매동,이매촌(금강),1,21~31,50.82,122,41135,1
78000,1992,2018,이매동,이매촌(금강),1,21~31,84.42,122,41135,10
115000,1993,2018,이매동,아름마을(풍림),1,21~31,134.22,140,41135,12
80000,1992,2018,이매동,아름마을(삼호),1,21~31,84.84,133,41135,8
80800,1993,2018,이매동,이매촌(진흥),1,21~31,84.63,111,41135,5
93000,1992,2018,이매동,이매촌(성지),1,21~31,84.9,116,41135,7
98500,1992,2018,이매동,이매촌(청구),1,21~31,101.89,123,41135,9
32500,1993,2018,야탑동,장미마을(현대),1,1~10,41.76,334,41135,12
42000,1995,2018,야탑동,매화마을공무원2,1,1~10,58.71,215,41135,12
68000,1992,2018,야탑동,탑마을(대우),1,1~10,101.76,535,41135,3
67000,1992,2018,야탑동,탑마을(선경)1,1,1~10,101.76,536,41135,3
40000,1995,2018,야탑동,매화마을공무원2,1,1~10,58.71,215,41135,15
59500,1993,2018,야탑동,장미마을(코오롱)1,1,1~10,84.6,330,41135,16
53000,1993,2018,야탑동,장미마을(현대),1,1~10,74.61,334,41135,13
80000,1993,2018,야탑동,장미마을(코오롱)1,1,1~10,134.22,330,41135,10
42000,1995,2018,야탑동,매화마을공무원2,1,1~10,58.71,215,41135,12
54900,1993,2018,야탑동,장미마을(동부),1,1~10,70.56,330,41135,6
50000,1993,2018,야탑동,장미마을(코오롱)1,1,1~10,59.55,330,41135,4
49800,1993,2018,야탑동,장미마을(동부),1,1~10,70.56,330,41135,1
78000,1994,2018,야탑동,탑마을(경남)1,1,1~10,134.79,525,41135,8
27200,1993,2018,야탑동,매화마을(주공4),1,1~10,35.28,211,41135,8
58000,1993,2018,야탑동,장미마을(코오롱)1,1,1~10,84.6,330,41135,2
46000,1995,2018,야탑동,매화마을공무원1,1,1~10,59.98,201,41135,12
78000,1992,2018,야탑동,탑마을(선경)1,1,1~10,131.4,536,41135,13
38400,1995,2018,야탑동,매화마을공무원2,1,1~10,58.71,215,41135,19
63800,1993,2018,야탑동,장미마을(현대),1,1~10,84.97,334,41135,8
70000,1994,2018,야탑동,탑마을(벽산),1,1~10,114.93,517,41135,9
72000,1994,2018,야탑동,탑마을(경남)1,1,1~10,101.97,525,41135,9
31000,1993,2018,야탑동,매화마을(주공3),1,1~10,41.85,205,41135,6
39000,1995,2018,야탑동,매화마을공무원2,1,1~10,58.19,215,41135,8
62800,1992,2018,야탑동,탑마을(선경)1,1,1~10,83.73,536,41135,3
58500,1993,2018,야탑동,장미마을(동부),1,1~10,84.99,330,41135,2
65000,2003,2018,야탑동,현대I-PARK,1,1~10,146.8267,391,41135,3
64000,1992,2018,야탑동,탑마을(선경)1,1,1~10,83.73,536,41135,15
85000,1992,2018,야탑동,탑마을(선경)1,1,1~10,131.4,536,41135,12
40400,1995,2018,야탑동,매화마을공무원2,1,1~10,58.71,215,41135,10
46200,1995,2018,야탑동,매화마을공무원2,1,1~10,66.6,215,41135,13
84500,1993,2018,야탑동,탑마을(기산)1,1,1~10,131.4,511,41135,11
76500,1994,2018,야탑동,탑마을(경남)1,1,1~10,134.79,525,41135,16
42000,1995,2018,야탑동,매화마을공무원1,1,1~10,58.92,201,41135,2
42000,1995,2018,야탑동,매화마을공무원2,1,1~10,66.6,215,41135,15
42000,1995,2018,야탑동,매화마을공무원2,1,1~10,58.71,215,41135,17
58000,1992,2018,야탑동,탑마을(선경)1,1,1~10,83.73,536,41135,1
42000,1995,2018,야탑동,매화마을공무원2,1,1~10,58.71,215,41135,11
40700,1995,2018,야탑동,매화마을공무원2,1,1~10,58.71,215,41135,3
32300,1993,2018,야탑동,장미마을(현대),1,1~10,41.76,334,41135,6
58000,1993,2018,야탑동,장미마을(현대),1,1~10,75.188,334,41135,15
39500,1995,2018,야탑동,매화마을공무원2,1,1~10,58.19,215,41135,5
44000,1995,2018,야탑동,매화마을공무원2,1,1~10,67.43,215,41135,3
47000,1993,2018,야탑동,장미마을(동부),1,1~10,59.76,330,41135,3
59200,1993,2018,야탑동,장미마을(동부),1,1~10,84.99,330,41135,3
82500,1994,2018,야탑동,탑마을(경남)1,1,1~10,134.79,525,41135,20
66000,1994,2018,야탑동,탑마을(벽산),1,1~10,101.97,517,41135,2
30000,1993,2018,야탑동,매화마을(주공4),1,1~10,41.85,211,41135,7
31800,1993,2018,야탑동,탑마을(주공),1,1~10,35.28,518,41135,5
58000,1992,2018,야탑동,탑마을(선경)1,1,1~10,83.73,536,41135,1
92000,1992,2018,야탑동,탑마을(대우),1,1~10,190.35,535,41135,9
65000,1993,2018,야탑동,장미마을(동부),1,1~10,84.99,330,41135,12
39400,1995,2018,야탑동,매화마을공무원2,1,1~10,58.19,215,41135,12
65000,1992,2018,야탑동,탑마을(선경)1,1,1~10,83.73,536,41135,16
67800,1992,2018,야탑동,탑마을(선경)1,1,1~10,83.73,536,41135,6
57000,1994,2018,야탑동,탑마을(경남)1,1,1~10,69.87,525,41135,14
50000,1993,2018,야탑동,장미마을(동부),1,1~10,59.76,330,41135,5
45500,1993,2018,야탑동,장미마을(현대),1,1~10,59.4,334,41135,9
63900,1992,2018,야탑동,탑마을(선경)1,1,1~10,83.73,536,41135,13
42100,1995,2018,야탑동,매화마을공무원2,1,1~10,58.71,215,41135,12
42900,1995,2018,야탑동,매화마을공무원2,1,1~10,58.71,215,41135,9
31500,1993,2018,야탑동,매화마을(주공3),1,1~10,41.85,205,41135,6
46500,1995,2018,야탑동,매화마을공무원2,1,1~10,66.6,215,41135,6
30400,1993,2018,야탑동,매화마을(주공3),1,1~10,41.85,205,41135,7
39800,1994,2018,야탑동,목련마을(한신),1,1~10,59.88,163,41135,11
63000,1993,2018,야탑동,장미마을(현대),1,1~10,84.79,334,41135,14
56000,1993,2018,야탑동,장미마을(동부),1,1~10,70.56,330,41135,3
46000,1993,2018,야탑동,장미마을(현대),1,1~10,75.188,334,41135,12
43000,1995,2018,야탑동,매화마을공무원2,1,1~10,58.71,215,41135,3
60000,1993,2018,야탑동,장미마을(현대),1,1~10,75.188,334,41135,13
43000,1995,2018,야탑동,매화마을공무원1,1,1~10,58.92,201,41135,9
65000,1994,2018,야탑동,탑마을(벽산),1,1~10,84.91,517,41135,3
31500,1993,2018,야탑동,탑마을(주공),1,1~10,35.28,518,41135,4
72000,1994,2018,야탑동,탑마을(경남)1,1,1~10,101.97,525,41135,9
51500,1994,2018,야탑동,탑마을(벽산),1,1~10,59.91,517,41135,15
31000,1993,2018,야탑동,매화마을(주공3),1,1~10,41.85,205,41135,3
49400,1992,2018,야탑동,탑마을(선경)1,1,1~10,51.84,536,41135,8
62500,1993,2018,야탑동,장미마을(동부),1,1~10,84.99,330,41135,10
55000,1994,2018,야탑동,탑마을(벽산),1,1~10,69.87,517,41135,6
42500,1995,2018,야탑동,매화마을공무원2,1,1~10,58.71,215,41135,8
48000,1995,2018,야탑동,매화마을공무원2,1,1~10,67.43,215,41135,4
42000,1995,2018,야탑동,매화마을공무원2,1,1~10,58.71,215,41135,12
72000,1993,2018,야탑동,장미마을(동부),1,1~10,131.73,330,41135,2
55000,1994,2018,야탑동,탑마을(벽산),1,1~10,69.87,517,41135,9
33500,1998,2018,야탑동,목련마을SK아파트,1,1~10,59.93,147,41135,5
43000,1995,2018,야탑동,매화마을공무원2,1,1~10,58.71,215,41135,17
49000,1993,2018,야탑동,장미마을(동부),1,1~10,59.76,330,41135,4
45000,1994,2018,야탑동,목련마을(한신),1,1~10,78.9,163,41135,2
55000,1993,2018,야탑동,장미마을(현대),1,1~10,74.61,334,41135,2
27300,1993,2018,야탑동,매화마을(주공4),1,1~10,41.85,211,41135,3
67500,1993,2018,야탑동,장미마을(코오롱)1,1,1~10,84.6,330,41135,7
67500,1993,2018,야탑동,장미마을(코오롱)1,1,11~20,84.6,330,41135,11
39900,1995,2018,야탑동,매화마을공무원2,1,11~20,58.19,215,41135,14
33000,1998,2018,야탑동,목련마을SK아파트,1,11~20,59.93,147,41135,13
41800,1995,2018,야탑동,매화마을공무원1,1,11~20,58.92,201,41135,2
28800,1993,2018,야탑동,매화마을(주공4),1,11~20,36.0,211,41135,9
26300,1993,2018,야탑동,매화마을(주공4),1,11~20,35.28,211,41135,10
49000,1995,2018,야탑동,목련마을(한일),1,11~20,84.93,162,41135,9
76700,1994,2018,야탑동,탑마을(경남)1,1,11~20,114.93,525,41135,4
55000,1993,2018,야탑동,장미마을(현대),1,11~20,74.61,334,41135,12
79000,1993,2018,야탑동,탑마을(진덕),1,11~20,101.91,530,41135,7
60000,1994,2018,야탑동,탑마을(경남)1,1,11~20,69.87,525,41135,5
25800,1993,2018,야탑동,매화마을(주공4),1,11~20,35.28,211,41135,3
74500,1992,2018,야탑동,탑마을(대우),1,11~20,134.31,535,41135,3
83000,1994,2018,야탑동,탑마을(경남)1,1,11~20,134.79,525,41135,21
39600,1995,2018,야탑동,매화마을공무원1,1,11~20,49.67,201,41135,7
80000,1994,2018,야탑동,탑마을(벽산),1,11~20,134.79,517,41135,13
70000,1992,2018,야탑동,탑마을(선경)1,1,11~20,101.76,536,41135,11
79800,1992,2018,야탑동,탑마을(대우),1,11~20,134.31,535,41135,9
33700,1993,2018,야탑동,탑마을(주공),1,11~20,41.85,518,41135,2
31800,1993,2018,야탑동,매화마을(주공3),1,11~20,41.85,205,41135,6
78500,1993,2018,야탑동,탑마을(경향),1,11~20,131.4,510,41135,8
77500,1992,2018,야탑동,탑마을(선경)1,1,11~20,131.4,536,41135,16
50000,1992,2018,야탑동,탑마을(선경)1,1,11~20,51.84,536,41135,13
79000,1994,2018,야탑동,탑마을(경남)1,1,11~20,134.79,525,41135,9
31000,1998,2018,야탑동,목련마을SK아파트,1,11~20,59.93,147,41135,12
46000,1995,2018,야탑동,매화마을공무원1,1,11~20,58.92,201,41135,12
30300,1993,2018,야탑동,매화마을(주공3),1,11~20,41.85,205,41135,3
48000,1992,2018,야탑동,탑마을(선경)1,1,11~20,51.84,536,41135,13
42200,1995,2018,야탑동,매화마을공무원2,1,11~20,58.71,215,41135,6
62000,1993,2018,야탑동,장미마을(현대),1,11~20,84.79,334,41135,12
75000,1992,2018,야탑동,탑마을(대우),1,11~20,101.76,535,41135,8
55800,2003,2018,야탑동,동원로얄듀크,1,11~20,96.59,190,41135,18
34800,1993,2018,야탑동,탑마을(주공),1,11~20,41.85,518,41135,6
75000,1992,2018,야탑동,탑마을(대우),1,11~20,134.31,535,41135,4
66700,1993,2018,야탑동,탑마을(기산)1,1,11~20,101.91,511,41135,2
70000,1992,2018,야탑동,탑마을(대우),1,11~20,101.76,535,41135,4
33700,1998,2018,야탑동,목련마을SK아파트,1,11~20,59.93,147,41135,8
60000,1994,2018,야탑동,탑마을(경남)1,1,11~20,69.87,525,41135,3
55000,1993,2018,야탑동,장미마을(현대),1,11~20,84.79,334,41135,1
41000,1995,2018,야탑동,매화마을공무원2,1,11~20,58.71,215,41135,10
80000,1993,2018,야탑동,장미마을(동부),1,11~20,131.73,330,41135,6
62000,1993,2018,야탑동,장미마을(코오롱)1,1,11~20,84.6,330,41135,1
87800,2003,2018,야탑동,현대I-PARK,1,11~20,146.8267,391,41135,8
44300,1994,2018,야탑동,목련마을(한신),1,11~20,78.9,163,41135,4
44000,1995,2018,야탑동,매화마을공무원2,1,11~20,58.71,215,41135,5
31100,1993,2018,야탑동,탑마을(주공),1,11~20,35.28,518,41135,10
34000,1993,2018,야탑동,탑마을(주공),1,11~20,41.85,518,41135,8
72000,1992,2018,야탑동,탑마을(대우),1,11~20,101.76,535,41135,6
42500,1995,2018,야탑동,매화마을공무원2,1,11~20,58.71,215,41135,19
62000,2003,2018,야탑동,동원로얄듀크,1,11~20,121.247,190,41135,19
33000,1998,2018,야탑동,목련마을SK아파트,1,11~20,59.93,147,41135,5
45500,1995,2018,야탑동,목련마을(영남),1,11~20,84.93,156,41135,10
66300,1993,2018,야탑동,장미마을(코오롱)1,1,11~20,84.6,330,41135,16
45000,1995,2018,야탑동,매화마을공무원1,1,11~20,59.98,201,41135,15
34000,1993,2018,야탑동,장미마을(현대),1,11~20,41.76,334,41135,5
42750,1995,2018,야탑동,매화마을공무원2,1,11~20,58.71,215,41135,4
58850,1993,2018,야탑동,장미마을(현대),1,11~20,74.61,334,41135,13
31900,1993,2018,야탑동,매화마을(주공3),1,11~20,38.34,205,41135,2
70000,1994,2018,야탑동,탑마을(벽산),1,11~20,134.79,517,41135,1
46000,1992,2018,야탑동,탑마을(선경)1,1,11~20,51.84,536,41135,1
38700,1993,2018,야탑동,매화마을(주공3),1,11~20,49.77,205,41135,4
54000,2003,2018,야탑동,동원로얄듀크,1,11~20,96.59,190,41135,3
67700,1993,2018,야탑동,장미마을(동부),1,11~20,84.99,330,41135,14
29300,1993,2018,야탑동,탑마을(주공),1,11~20,35.28,518,41135,1
85000,2003,2018,야탑동,현대I-PARK,1,11~20,146.8267,391,41135,14
57800,2003,2018,야탑동,SK-VIEW,1,11~20,122.731,188,41135,7
62000,2003,2018,야탑동,SK-VIEW,1,11~20,122.731,188,41135,11
42900,1995,2018,야탑동,매화마을공무원2,1,11~20,66.6,215,41135,2
34000,1993,2018,야탑동,탑마을(주공),1,11~20,41.85,518,41135,2
31000,1995,2018,야탑동,목련마을(영남),1,11~20,53.6,156,41135,8
88000,1994,2018,야탑동,탑마을(경남)1,1,11~20,134.79,525,41135,6
43000,1995,2018,야탑동,매화마을공무원2,1,11~20,58.71,215,41135,17
25000,1993,2018,야탑동,매화마을(주공4),1,11~20,35.28,211,41135,1
59850,1993,2018,야탑동,장미마을(동부),1,11~20,70.56,330,41135,3
72500,1993,2018,야탑동,장미마을(코오롱)1,1,11~20,84.6,330,41135,8
69700,1992,2018,야탑동,탑마을(대우),1,11~20,101.76,535,41135,10
80000,1993,2018,야탑동,탑마을(경향),1,11~20,101.91,510,41135,12
59500,1993,2018,야탑동,장미마을(현대),1,11~20,74.61,334,41135,8
65000,1994,2018,야탑동,탑마을(경남)1,1,11~20,69.87,525,41135,11
47000,1993,2018,야탑동,장미마을(현대),1,11~20,59.4,334,41135,15
54000,1993,2018,야탑동,장미마을(현대),1,11~20,74.61,334,41135,15
27000,1993,2018,야탑동,매화마을(주공4),1,11~20,41.85,211,41135,3
45000,1995,2018,야탑동,목련마을(영남),1,11~20,84.93,156,41135,7
66500,1994,2018,야탑동,탑마을(경남)1,1,11~20,84.91,525,41135,14
29500,1993,2018,야탑동,매화마을(주공4),1,11~20,41.85,211,41135,9
38800,1993,2018,야탑동,매화마을(주공3),1,11~20,49.77,205,41135,11
52500,1993,2018,야탑동,장미마을(동부),1,11~20,70.56,330,41135,1
37500,1994,2018,야탑동,목련마을(한신),1,11~20,59.88,163,41135,3
38000,1995,2018,야탑동,매화마을공무원2,1,11~20,58.71,215,41135,1
59500,1994,2018,야탑동,탑마을(경남)1,1,11~20,69.87,525,41135,1
103000,2003,2018,야탑동,현대I-PARK,1,21~31,177.7238,391,41135,15
57300,1993,2018,야탑동,장미마을(현대),1,21~31,84.79,334,41135,1
53500,1993,2018,야탑동,장미마을(동부),1,21~31,59.76,330,41135,10
35500,1993,2018,야탑동,매화마을(주공3),1,21~31,46.2,205,41135,1
50000,2003,2018,야탑동,SK-VIEW,1,21~31,84.944,188,41135,4
30000,1995,2018,야탑동,매화마을공무원2,1,21~31,58.71,215,41135,8
60000,1993,2018,야탑동,장미마을(코오롱)1,1,21~31,74.14,330,41135,15
31500,1993,2018,야탑동,탑마을(주공),1,21~31,35.28,518,41135,6
61000,2005,2018,야탑동,야탑진흥더블파크,1,21~31,84.93,519,41135,2
29800,1993,2018,야탑동,매화마을(주공3),1,21~31,41.85,205,41135,8
67000,1993,2018,야탑동,장미마을(현대),1,21~31,84.79,334,41135,14
46900,1995,2018,야탑동,매화마을공무원2,1,21~31,66.6,215,41135,4
95000,1992,2018,야탑동,탑마을(대우),1,21~31,190.35,535,41135,7
44000,1995,2018,야탑동,매화마을공무원2,1,21~31,58.71,215,41135,2
47000,1995,2018,야탑동,매화마을공무원1,1,21~31,58.92,201,41135,15
30000,1993,2018,야탑동,매화마을(주공4),1,21~31,41.85,211,41135,10
45000,1995,2018,야탑동,매화마을공무원2,1,21~31,58.71,215,41135,19
34000,1993,2018,야탑동,장미마을(현대),1,21~31,41.76,334,41135,13
90000,1993,2018,야탑동,탑마을(진덕),1,21~31,131.4,530,41135,18
78000,1992,2018,야탑동,탑마을(대우),1,21~31,101.76,535,41135,12
41000,1995,2018,야탑동,매화마을공무원1,1,21~31,58.92,201,41135,4
52500,1993,2018,야탑동,장미마을(동부),1,21~31,59.76,330,41135,12
90000,1994,2018,야탑동,탑마을(벽산),1,21~31,134.79,517,41135,4
70500,1992,2018,야탑동,탑마을(선경)1,1,21~31,83.73,536,41135,9
35000,1993,2018,야탑동,장미마을(현대),1,21~31,41.76,334,41135,6
88000,1993,2018,야탑동,장미마을(현대),1,21~31,133.448,334,41135,3
80000,1994,2018,야탑동,탑마을(경남)1,1,21~31,134.79,525,41135,3
28800,1993,2018,야탑동,매화마을(주공4),1,21~31,41.85,211,41135,4
27500,1993,2018,야탑동,매화마을(주공4),1,21~31,35.28,211,41135,6
85000,1994,2018,야탑동,탑마을(경남)1,1,21~31,134.79,525,41135,21
35000,1998,2018,야탑동,목련마을SK아파트,1,21~31,59.93,147,41135,3
31500,1993,2018,야탑동,탑마을(주공),1,21~31,41.85,518,41135,1
76000,1994,2018,야탑동,탑마을(경남)1,1,21~31,114.93,525,41135,13
50300,1995,2018,야탑동,목련마을(한일),1,21~31,84.93,162,41135,16
42800,1995,2018,야탑동,매화마을공무원2,1,21~31,58.71,215,41135,18
53000,1993,2018,야탑동,장미마을(동부),1,21~31,59.76,330,41135,10
28900,1993,2018,야탑동,탑마을(주공),1,21~31,35.28,518,41135,1
25900,1993,2018,야탑동,매화마을(주공4),1,21~31,35.28,211,41135,2
